"row_id","parent_row_id","out_parent_row_id","source_index","template_url","template_content_value","status","status_message","segment","Brand Name","Sales Price","Sales Price(Not Matched)","Regular Price","RRP","RRP(Not Matched)","Wayfair SKU ID","Short Description","Dimensions","Dimensions(Not Matched)","HEIGHT","WIDTH","LENGTH","MIN HEIGHT","MAX HEIGHT","MIN WIDTH","MAX WIDTH","Weight","Weight(Not Matched)","Additional Features","Additional Features(Not Matched)","CATEGORIES","Other Features","IP RATING","Features","STYLE","Shape","Suggested Rooms","Special Features","Type","Light Bulb","LAMP2 QTY","APPEARANCES","LAMP2 CAP","Details","Ideal Fit","Application","Product Details","Product Details(Not Matched)","SAFETY CLASSIFICATION","ADDITIONAL KEYWORDS","OPERATING VOLTAGE","LAMP1 QTY","LAMP1 CAP","LAMP1 MAX WATTAGE","CE (EU DIRECTIVE) COMPATIBLE?","DESIGNER","COMPLETE WITH LAMP","Star Rating","Rating count","Specifications","Shipping","Lead Time","Stock","Questions","Reviews","Related searches","Brand Item Codes","Image Alerts","Url"
"51E4C435-BE9D-49C4-91AA-B37CCC9C7163","5B2ABC73-8392-4A99-8003-EC3986596170","5B2ABC73-8392-4A99-8003-EC3986596170","8","http://www.wayfair.co.uk/Metal-Lux-Amleto-8-Light-Crystal-Chandelier-115188-MLX1199.html","Metal Lux Amleto 8 Light Crystal Chandelier","2","NULL","0","Metal Lux","781. 46","","","840.49","","MLX1199","Amleto 8 Light Crystal Chandelier","","110cm H x 64cm W","","","","","","","","","","","","25776, 25803, 25776, 25803","","","","Designer","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","metal lux light  chrome semi flush light  semi flush light  contemporary 15 light chandelier  9 light bulb chandelier","115188","","http://www.wayfair.co.uk/Metal-Lux-Amleto-8-Light-Crystal-Chandelier-115188-MLX1199.html"
"0DF00D1A-7B9B-4B64-8269-B4353BB91B95","5B2ABC73-8392-4A99-8003-EC3986596170","5B2ABC73-8392-4A99-8003-EC3986596170","5","http://www.wayfair.co.uk/Metal-Lux-Fenice-9-Light-Chandelier-121109-MLX1204.html","More Options ? Metal Lux Fenice 9 Light Chandelier","2","NULL","0","Metal Lux","887. 91","","","954.49","","MLX1204","Fenice 9 Light Chandelier","","85cm H x 70cm W","","","","","","","","","","","","25776, 25803, 25776, 25803","","","","Designer","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","metal lux light  semi flush light  chrome semi flush light  gold wall lights  metal lux ofelia spotlight  white semi flush light","121109","","http://www.wayfair.co.uk/Metal-Lux-Fenice-9-Light-Chandelier-121109-MLX1204.html"
"AA1C82C6-E2ED-4931-B63E-B43C30EA9364","6A974B76-4D99-4C16-BE67-CF25C29DF65E","6A974B76-4D99-4C16-BE67-CF25C29DF65E","14","http://www.wayfair.co.uk/Metal-Lux-Scherzo-1-Light-Mini-Pendant-185511.35-MLX1132.html","More Options ? Metal Lux Scherzo 1 Light Mini Pendant","2","NULL","0","Metal Lux","154. 09","","","188.49","","MLX1132","Scherzo 1 Light Mini Pendant","","115cm H","47","","","","","","","","","","","536, 20345, 536, 20345","","","","","","","","","","","240, ","","","","",""," 1 Light|#|Diffuser: Large glass|#|Metal structure|#|With large diffuser|#| Product Height: 47 cm","","","250V","1","E27","100","","Gino Medeot","FALSE","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","?   ?Hello. Would you tell me the height of just the large lamp shade??  asked by Odessa      A. ""Certainly, Odessa! The large lamp shade is 47m tall."" Joe from Wayfair","","mini pendant glass lights  mini pendant light black  chrome diffuser pendant  chrome plated designer pendant  red chrome pendant","185511.35","","http://www.wayfair.co.uk/Metal-Lux-Scherzo-1-Light-Mini-Pendant-185511.35-MLX1132.html"
"969F24EC-711A-4180-B88D-B5003A76ED50","79F09CDA-DEA6-49B0-AEC1-D0CD8AC083DA","79F09CDA-DEA6-49B0-AEC1-D0CD8AC083DA","16","http://www.wayfair.co.uk/Metal-Lux-Brick-1-Light-Mini-Pendant-143511-MLX1126.html","More Options ? Metal Lux Brick 1 Light Mini Pendant","2","NULL","0","Metal Lux","147. 89","","","159.49","","MLX1126","Brick 1 Light Mini Pendant","","110cm H x 10cm W","","","","","","","","6","","","","536, 20345, 536, 20345","","","","","","","","","","","240, ","","","","",""," 1 Light|#|Metal structure|#| 110 cm H x 10 cm W, 6 kgs","","","250V","1","E27","100","","S.T. Metal Lux","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","chrome 1 light pendant  cones mini pendant lights  1 light mini pendant  brilliant electrical chrome pendant  metal brick pendant","143511","","http://www.wayfair.co.uk/Metal-Lux-Brick-1-Light-Mini-Pendant-143511-MLX1126.html"
"FFB7BCA6-966D-4910-9486-B667723B9743","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","23","http://www.wayfair.co.uk/Metal-Lux-Onda-1-Light-Mini-Pendant-216.140-MLX1407.html","More Options ? Metal Lux Onda 1 Light Mini Pendant","2","NULL","0","Metal Lux","201. 93","","","224.40","","MLX1407","Onda 1 Light Mini Pendant","","","30","40","40","","","","","4","","","","536, 20345, 536, 20345","","","","","","","","","","","","","","","","","Handmade light|#|Glass diffuser creates effect|#|Interchangeable and removable glass diffuser|#|30 cm H x 40 cm W x 40 cm D, 4 kgs","","","","1","E27 max","100W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","1 light handmade pendant  mini pendant light glass  mini pendant light black  1 light mini pendant  handmade metal pendant","216.14","","http://www.wayfair.co.uk/Metal-Lux-Onda-1-Light-Mini-Pendant-216.140-MLX1407.html"
"CB36C1B4-E27A-4929-A977-B6A41FFEFEA9","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","45","http://www.wayfair.co.uk/Metal-Lux-Astro-4-Light-Pendant-205.625-MLX1390.html","More Options: Colour ? Metal Lux Astro 4 Light Pendant","2","NULL","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24k handmade light  handmade designer lamp  handmade g9 lamp  handmade venetian glass lighting  interchangeable handmade lighting  metal lux astro lighting","","","http://www.wayfair.co.uk/Metallux-C230048.html?redir_sku=MLX1390"
"1DF06ECA-A19A-413F-88C2-B72DD30696F2","5B2ABC73-8392-4A99-8003-EC3986596170","5B2ABC73-8392-4A99-8003-EC3986596170","38","http://www.wayfair.co.uk/Metal-Lux-Astro-6-Light-Pendant-206.175-MLX1326.html","More Options ? Metal Lux Astro 6 Light Pendant","2","NULL","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24k handmade light  handmade designer lamp  handmade g9 lamp  handmade venetian glass lighting  interchangeable handmade lighting  metal lux astro lighting","","","http://www.wayfair.co.uk/Metallux-C230048.html?redir_sku=MLX1326"
"70C969A1-0DB4-43CC-85A0-BBDF540668AB","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","10","http://www.wayfair.co.uk/Metal-Lux-Medusa-1-Light-Drum-Pendant-195.130.6-MLX1238.html","More Options ? Metal Lux Medusa 1 Light Drum Pendant","2","NULL","0","Metal Lux","402. 99","","","","","MLX1238","Medusa 1 Light Drum Pendant","","","","","","","","40","","","","","","536, 20345, 536, 20345","Additional Colors","","","","","","","","","","","","","","","","Chrome metal structure|#|Centre crystal droplet|#|Hand-carved decorated glass|#|Accommodates (1) 100W E27 bulbs|#| 110 cm H x 30 cm W","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","metal lux light  18 light chandelier  4 light drum pendant  3 light pendant chrome  metal light pendant","195.130.6","","http://www.wayfair.co.uk/Metal-Lux-Medusa-1-Light-Drum-Pendant-195.130.6-MLX1238.html"
"A601616A-00A7-43A2-A771-BDA38F350A65","53EE0ED4-8E84-4B20-A315-89A8106F9FE7","53EE0ED4-8E84-4B20-A315-89A8106F9FE7","38","http://www.wayfair.co.uk/Metal-Lux-Falstaff-12-Light-Cable-Track-Light-108310-MLX1036.html","More Options ? Metal Lux Falstaff 12 Light Cable Track Light","2","NULL","0","Metal Lux","726. 72","","","782.00","","MLX1036","Falstaff 12 Light Cable Track Light","","","300","25","5","","","","","","","","","TRACK, TRACK","","","","Contemporary","","","","Modern, Tracks","Halogen","","Blue, White, Yellow, Blue, White, Yellow, 250, ","Halogen","","","",""," Twelve light cable track light|#|Contemporary style|#|Metal structure|#|Track mounted","","","12V","12","G4","20","","Marino Cagnatel","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","nickel track light  track light antique brass  chrome track light  brass track light  track light adapter  mounted track lighting","108310","","http://www.wayfair.co.uk/Metal-Lux-Falstaff-12-Light-Cable-Track-Light-108310-MLX1036.html"
"7C59B935-1F66-4479-A4F4-BE1519908056","53EE0ED4-8E84-4B20-A315-89A8106F9FE7","53EE0ED4-8E84-4B20-A315-89A8106F9FE7","41","http://www.wayfair.co.uk/Metal-Lux-Treviso-Wall-Lamp-190102-MLX1014.html","More Options ? Metal Lux Treviso Wall Lamp","2","NULL","0","Metal Lux","374. 40","","","402.49","","MLX1014","Treviso Wall Lamp","","","40","45","18","","","","","","","","","550, 20497, 550, 20497","","","","Designer","","Bedroom, Living Room","","Wall Lamps","","1","Black, Red, White, Black, Red, White","Incandescent","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","2 light designer lamp  beveled wall lighting  chrome treviso lighting  metal crystal wall lighting  metal finish shade lamp  metal shade wall sconce","190102","","http://www.wayfair.co.uk/Metal-Lux-Treviso-Wall-Lamp-190102-MLX1014.html"
"A87F94DB-2D3B-4DAE-94F5-BE2F004D12A4","5B2ABC73-8392-4A99-8003-EC3986596170","5B2ABC73-8392-4A99-8003-EC3986596170","37","http://www.wayfair.co.uk/Metal-Lux-Free-Spirit-Classic-12-Light-Chandelier-140312-MLX1191.html","Metal Lux Free Spirit Classic 12 Light Chandelier","2","NULL","0","Metal Lux","376. 95","","","405.49","","MLX1191","Free Spirit Classic 12 Light Chandelier","","90cm H","","","","","","","","","","","","25776, 25803, 25776, 25803","","","","Designer","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","chrome semi flush light  metal lux light  chrome plated bulb chandelier  chrome plated chandelier  flexible chrome plated fixture  silver 12 light fixture","140312","","http://www.wayfair.co.uk/Metal-Lux-Free-Spirit-Classic-12-Light-Chandelier-140312-MLX1191.html"
"6F7A4FF4-47C5-432A-8F6D-BEC1D736AE8C","902C9273-EFD3-4764-A250-4ECE5DAD6ED5","902C9273-EFD3-4764-A250-4ECE5DAD6ED5","40","http://www.wayfair.co.uk/Metal-Lux-Astro-6-Light-Pendant-206.15-MLX1324.html","More Options ? Metal Lux Astro 6 Light Pendant","2","NULL","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24k handmade light  handmade designer lamp  handmade g9 lamp  handmade venetian glass lighting  interchangeable handmade lighting  metal lux astro lighting","","","http://www.wayfair.co.uk/Metallux-C230048.html?redir_sku=MLX1324"
"661CFC40-2866-40FB-A598-C09654196091","902C9273-EFD3-4764-A250-4ECE5DAD6ED5","902C9273-EFD3-4764-A250-4ECE5DAD6ED5","45","http://www.wayfair.co.uk/Metal-Lux-Scherzo-Two-Light-Wall-Light-185112-MLX1129.html","More Options ? Metal Lux Scherzo Two Light Wall Light","2","NULL","0","Metal Lux","190. 39","","","204.99","","MLX1129","Scherzo Two Light Wall Light","","45cm H x 20cm W","","","","","","","","","","","","550, 20497, 550, 20497","","","","Designer","","Bedroom, Children's Room, Living Room","","Wall Torches/Wallchieres","","1","Black, Blue, White, Yellow, Black, Blue, White, Yellow","Incandescent","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","2 light designer lamp  wall flush light  chrome designer lighting  glass gino lighting  glass shades metal lamp","185112","","http://www.wayfair.co.uk/Metal-Lux-Scherzo-Two-Light-Wall-Light-185112-MLX1129.html"
"0796EB7B-253E-4DAB-A2A3-C0BAF7771D63","79F09CDA-DEA6-49B0-AEC1-D0CD8AC083DA","79F09CDA-DEA6-49B0-AEC1-D0CD8AC083DA","38","http://www.wayfair.co.uk/Metal-Lux-Scherzo-2-Light-Mini-Kitchen-Island-Pendant-185512.-MLX1430.html","More Options ? Metal Lux Scherzo 2 Light Mini Kitchen Island Pendant","2","NULL","0","Metal Lux","320. 47","","","344.49","","MLX1430","Scherzo 2 Light Mini Kitchen Island Pendant","","140cm H x 180cm W","","","","","","","","","","","","536, 20345, 536, 20345","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","185512","","http://www.wayfair.co.uk/Metal-Lux-Scherzo-2-Light-Mini-Kitchen-Island-Pendant-185512.-MLX1430.html"
"02099DD7-C9FE-4CB3-ABD3-C0F5E9FF63B7","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","33","http://www.wayfair.co.uk/Metal-Lux-Icaro-1-Light-Candle-Light-197.101-198.101-MLX1255.html","More Options: Colour ? Metal Lux Icaro 1 Light Candle Light","2","NULL","0","Metal Lux","149. 44","","","149.49","","MLX1255","Icaro 1 Light Candle Light","","","25","14","22","","","","","","","","","540, 20351, 540, 20351","","","","","","","","","","","","","","","","","Clear crystal glass pan|#|Chrome metal structure|#|Accommodates (1) 40W E14 bulbs","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","197.101/198.101","","http://www.wayfair.co.uk/Metal-Lux-Icaro-1-Light-Candle-Light-197.101-198.101-MLX1255.html"
"55376802-2F0C-49CD-9D39-C2974050D59D","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","38","http://www.wayfair.co.uk/Metal-Lux-Zenus-15-Light-Semi-Flush-Light-117315-MLX1111.html","More Options ? Metal Lux Zenus 15 Light Semi Flush Light","2","NULL","0","Metal Lux","796. 49","","","856.49","","MLX1111","Zenus 15 Light Semi Flush Light","","17cm H x 80cm W","","","","","","","","","","","","540, 20351, 540, 20351","","","","","","","","","","","240, ","","","","","","Metal structure|#|Toroidal transformer|#|Diffuser with magnet attachment|#|17 cm H x 80 cm W","","","12V","15","G4","20","","Marino Cagnatel","FALSE","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","3 light drum pendant  flex wall lights  shade wall light  metal lux arm light  metal lux ceiling light  metal lux flush light","117315","","http://www.wayfair.co.uk/Metal-Lux-Zenus-15-Light-Semi-Flush-Light-117315-MLX1111.html"
"B7DE5EEB-FF17-44EC-99DE-C32C52990DD2","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","47","http://www.wayfair.co.uk/Metal-Lux-Arena-10-Light-Chandelier-207.197.0-MLX1274.html","More Options: Finish ? Metal Lux Arena 10 Light Chandelier","2","NULL","0","Metal Lux","4,425. 96","","","4,426.00","","MLX1274","Arena 10 Light Chandelier","","105cm H x 90cm W","","","","","","","","","","","","25776, 25803, 25776, 25803","Additional Colors","","","","","","","","","","","","","","",""," Normal or decorated pirex glass|#|Shining chrome metal structure|#|Accommodates (10) 100W E27 bulbs|#| Chain: 75 cm|#|Overall dimensions: 105 cm H x 90 cm W","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","hand flush light  metal lux light  metal lux opera 10 light chandelier  16 light chandelier  metal chandelier fixture  round metal lighting","207.197.0","","http://www.wayfair.co.uk/Metal-Lux-Arena-10-Light-Chandelier-207.197.0-MLX1274.html"
"7CA90F77-2B6B-4C05-BA39-C3CAE4A992DC","53EE0ED4-8E84-4B20-A315-89A8106F9FE7","53EE0ED4-8E84-4B20-A315-89A8106F9FE7","25","http://www.wayfair.co.uk/Metal-Lux-Flex-Five-Light-Table-Lamp-128215-MLX1074.html","More Options ? Metal Lux Flex Five Light Table Lamp","2","NULL","0","Metal Lux","243. 47","","","261.99","","MLX1074","Flex Five Light Table Lamp","","60cm H","","","","","","","","","","","","20481, 545, 20481, 545","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","128215","","http://www.wayfair.co.uk/Metal-Lux-Flex-Five-Light-Table-Lamp-128215-MLX1074.html"
"A4816B0B-FB85-4154-B905-C41F6D79A34B","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","46","http://www.wayfair.co.uk/Metal-Lux-Goccia-1-Light-Drum-Pendant-199.170-200.170-MLX1259.html","More Options ? Metal Lux Goccia 1 Light Drum Pendant","2","NULL","0","Metal Lux","435. 49","","","436.49","","MLX1259","Goccia 1 Light Drum Pendant","","","180","70","70","","","70","","","","","","536, 20345, 536, 20345","Additional Colors","","","","","","","","","","","","","","","","1 Light|#|Crystal droplet|#|Chrome metal structure","","","","1","100W","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","light crystal chandelier  semi flush light  glass semi flush lights  metal lux light  metal lux brick light  modern gold pendant","199.170/200.170","","http://www.wayfair.co.uk/Metal-Lux-Goccia-1-Light-Drum-Pendant-199.170-200.170-MLX1259.html"
"DA65882B-5AD9-433C-B724-C58B3B2DBAFF","902C9273-EFD3-4764-A250-4ECE5DAD6ED5","902C9273-EFD3-4764-A250-4ECE5DAD6ED5","42","http://www.wayfair.co.uk/Metal-Lux-Heliopolis-Glass-Shade-114102-MLX1215.html","Metal Lux Heliopolis Glass Shade","2","NULL","0","Metal Lux","149. 39","","","160.99","","MLX1215","Heliopolis Glass Shade","","","","","","","","34","","","","","","550, 20497, 550, 20497","","","","Designer","","Bedroom, Living Room","","Glass Shade Wall Lights","","2","","Halogen, Incandescent","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","wall reading lights  chrome designer lighting  glass shade designer lighting  glass shade e27 lighting  metal lux chrome lighting  metal lux e27 lighting","114102","","http://www.wayfair.co.uk/Metal-Lux-Heliopolis-Glass-Shade-114102-MLX1215.html"
"C43A609C-36BF-4CC7-AFBB-C5BC98FA54F2","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","9CE332E1-4049-4F8A-BABA-5BBA7A6FF07F","45","http://www.wayfair.co.uk/Metal-Lux-Metallux-Astro-3-Light-Table-Lamp-206.121-MLX1322.html","More Options ? Metal Lux Metallux Astro 3 Light Table Lamp","2","NULL","0","Metal Lux","144. 45","","","145.54","","MLX1322","Metallux Astro 3 Light Table Lamp","","","34","20","34","","","","","1.8","","","","20481, 545, 20481, 545","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","3 light table lamp  table lamp bulb holder  luxe table lamps  light table lamp  halogen bulb aluminium lamp  metal light lamp","206.121","","http://www.wayfair.co.uk/Metal-Lux-Metallux-Astro-3-Light-Table-Lamp-206.121-MLX1322.html"
"BC339510-FFD4-4AC6-9DD8-C7979F8D9329","6A974B76-4D99-4C16-BE67-CF25C29DF65E","6A974B76-4D99-4C16-BE67-CF25C29DF65E","11","http://www.wayfair.co.uk/Metal-Lux-Verona-2-Light-Drum-Pendant-191502-MLX1009.html","More Options ? Metal Lux Verona 2 Light Drum Pendant","2","NULL","0","Metal Lux","673. 94","","","724.49","","MLX1009","Verona 2 Light Drum Pendant","","","120","55","26","","","","","","","","","536, 20345, 536, 20345","","","","","","","","","","","240","","","","",""," 2 Lights|#|Beveled crystal|#| Bulb accommodation: 2 x 100 W E27","","","250V","","","","","by S.t. Metallux","FALSE","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","glass drum pendant light  crystal globe pendant light  chrome 12 light chandelier  drum pendant light  chrome plated shade pendant  metal verona pendant","191502","","http://www.wayfair.co.uk/Metal-Lux-Verona-2-Light-Drum-Pendant-191502-MLX1009.html"
"A06EBC9C-FFF4-4B9D-B6B9-C99466E1B3BC","6A974B76-4D99-4C16-BE67-CF25C29DF65E","6A974B76-4D99-4C16-BE67-CF25C29DF65E","43","http://www.wayfair.co.uk/Metal-Lux-Astro-1-Light-Pendant-205.221-MLX1369.html","More Options: Colour ? Metal Lux Astro 1 Light Pendant","2","NULL","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24k handmade light  handmade designer lamp  handmade g9 lamp  handmade venetian glass lighting  interchangeable handmade lighting  metal lux astro lighting","","","http://www.wayfair.co.uk/Metallux-C230048.html?redir_sku=MLX1369"
"C19ECEDA-72A4-473F-B2B6-CC4F4937700F","902C9273-EFD3-4764-A250-4ECE5DAD6ED5","902C9273-EFD3-4764-A250-4ECE5DAD6ED5","3","http://www.wayfair.co.uk/Metal-Lux-Fenice-18-Light-Chandelier-121318-MLX1209.html","More Options ? Metal Lux Fenice 18 Light Chandelier","2","NULL","0","Metal Lux","1,582. 44","","","1,701.49","","MLX1209","Fenice 18 Light Chandelier","","30cm H x 90cm W","","","","","","","","","","","","25776, 25803, 25776, 25803","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","18 light fixture  18 light gold fixture  metal lux light  gold designer fixture  metal lux diffuser lighting","121318","","http://www.wayfair.co.uk/Metal-Lux-Fenice-18-Light-Chandelier-121318-MLX1209.html"
"81BC9EB2-D621-4C21-ACE8-CC9E70EC1718","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","0","http://www.wayfair.co.uk/Metal-Lux-Onda-3-Light-Pendant-216.160-MLX1419.html","More Options ? Metal Lux Onda 3 Light Pendant","2","NULL","0","Metal Lux","380. 11","","","422.40","","MLX1419","Onda 3 Light Pendant","","","30","60","60","","","","","5","","","","536, 20345, 536, 20345","","","","","","","","","","","","","","","","","Handmade light|#|Glass diffuser creates effect|#|Interchangeable and removable glass diffuser|#|30 cm H x 60 cm W x 60 cm D, 5 kgs","","","","3","E27","100W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","8 light crystal chandelier  metal lux light  metal lux opera 8 light chandelier  metal lux opera 9 light chandelier  9 light bulb chandelier","216.16","","http://www.wayfair.co.uk/Metal-Lux-Onda-3-Light-Pendant-216.160-MLX1419.html"
"FFFC6364-858D-49B7-82F3-CCB1FB25AAAC","6A974B76-4D99-4C16-BE67-CF25C29DF65E","6A974B76-4D99-4C16-BE67-CF25C29DF65E","29","http://www.wayfair.co.uk/Metal-Lux-Capriccio-1-Light-Wall-Flush-Light-168101-MLX1055.html","More Options ? Metal Lux Capriccio 1 Light Wall Flush Light","2","NULL","0","Metal Lux","118. 43","","","126.99","","MLX1055","Capriccio 1 Light Wall Flush Light","","","12","12","12","","","","","","","","","540, 20351, 540, 20351","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","10 light chandelier  metal lux light  metal lux heliopolis 8 light chandelier  metal lux ofelia 8 light chandelier  spot led light  16 light chandelier","168101","","http://www.wayfair.co.uk/Metal-Lux-Capriccio-1-Light-Wall-Flush-Light-168101-MLX1055.html"
"79D1D755-5A89-4A03-8F21-CD0BF60CCBCA","53EE0ED4-8E84-4B20-A315-89A8106F9FE7","53EE0ED4-8E84-4B20-A315-89A8106F9FE7","4","http://www.wayfair.co.uk/Metal-Lux-Kendo-Semi-1-Light-Ceiling-Spotlight-138312-MLX1167.html","Metal Lux Kendo Semi 1 Light Ceiling Spotlight","2","NULL","0","Metal Lux","330. 93","","","355.49","","MLX1167","Kendo Semi 1 Light Ceiling Spotlight","","20cm H x 60cm D","","","","","","","","","","","","SPOT, SPOT","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","large wall light  metal lux light  16 light chandelier  chrome light pendant  drum pendant light","138312","","http://www.wayfair.co.uk/Metal-Lux-Kendo-Semi-1-Light-Ceiling-Spotlight-138312-MLX1167.html"
"2695C0C0-BE29-44E1-A3A9-CD4D5C00ABF0","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","9CA67B73-7542-4835-A0B3-4D46C9A2BA9F","7","http://www.wayfair.co.uk/Metal-Lux-Star-3-Light-Drum-Pendant-215.140-MLX1408.html","More Options ? Metal Lux Star 3 Light Drum Pendant","2","NULL","0","Metal Lux","351. 01","","","398.66","","MLX1408","Star 3 Light Drum Pendant","","","","","","","","65","","2.5","2.5 - 4.5 lbs","","","536, 20345, 536, 20345","","","","","","","","","","","","","","","","","Handmade light|#|Glass diffuser creates effect|#|Interchangeable and removable glass diffuser|#|27 cm H x 40 cm W x 40 cm D, 2.5 kgs","","","","3","E27","60W","","","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","","215.14","","http://www.wayfair.co.uk/Metal-Lux-Star-3-Light-Drum-Pendant-215.140-MLX1408.html"
"CBA7688D-4977-4C21-AB14-CD6924CBB404","79F09CDA-DEA6-49B0-AEC1-D0CD8AC083DA","79F09CDA-DEA6-49B0-AEC1-D0CD8AC083DA","31","http://www.wayfair.co.uk/Metal-Lux-Astro-60-Light-Pendant-206.62-MLX1350.html","More Options ? Metal Lux Astro 60 Light Pendant","2","NULL","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24k handmade light  handmade designer lamp  handmade g9 lamp  handmade venetian glass lighting  interchangeable handmade lighting  metal lux astro lighting","","","http://www.wayfair.co.uk/Metallux-C230048.html?redir_sku=MLX1350"
"8A79F801-C89B-4234-86EE-CDF8514E0171","5B2ABC73-8392-4A99-8003-EC3986596170","5B2ABC73-8392-4A99-8003-EC3986596170","21","http://www.wayfair.co.uk/Metal-Lux-Capriccio-2-Light-Kitchen-IsIand-Kitchen-Island-Pendant-168122-MLX1045.html","More Options ? Metal Lux Capriccio 2 Light Kitchen IsIand Kitchen Island Pendant","2","NULL","0","Metal Lux","191. 95","","","205.99","","MLX1045","Capriccio 2 Light Kitchen IsIand Kitchen Island Pendant","","","110","25","12","","","","","","","","","536, 20345, 536, 20345","","","","","","","","","","","240","","","","",""," 2 Lights|#|Metal structure|#|Dimmer electronic|#|Transformers|#|UK stock","","","12V","2","G4","20","","Silvio Longhin","","0","Write the first review","We're sorry, we have no additional specifications for this product.","Free Delivery!","","","","","kitchen island pendant lights  black light pendant  3 light kitchen island  metal kitchen island pendant lights  frosted bronze pendant  frosted dimmable pendant","168122","","http://www.wayfair.co.uk/Metal-Lux-Capriccio-2-Light-Kitchen-IsIand-Kitchen-Island-Pendant-168122-MLX1045.html"
